connection_type,polygon1_name,ds,mean_colocation,NAME_1,GID_2,TYPE_2,type
Between,Anglesey,2020-05-05,60.11518596040396,Wales,GBR.4.1_1,Unitary Authority,perc_change
Between,Angus,2020-03-03,100,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-03-10,105.29714448736185,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-03-17,85.86238115351243,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-03-24,42.89176114397287,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-03-31,32.27121652401178,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-04-07,36.56784228741531,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-04-14,41.68019467869872,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-04-21,65.18069491994397,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-04-28,34.13065089583986,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Angus,2020-05-05,40.433852817077806,Scotland,GBR.3.3_1,Unitary District,perc_change
Between,Antrim and Newtownabbey,2020-03-03,100,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-03-10,97.76019521394807,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-03-17,70.74599650846622,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-03-24,42.335775876771216,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-03-31,38.58854606254756,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-04-07,166.7178240465922,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-04-14,104.49551777167385,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-04-21,99.67577854631894,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-04-28,68.37196524167214,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Antrim and Newtownabbey,2020-05-05,53.704809081811575,Northern Ireland,GBR.2.1_1,District,perc_change
Between,Argyll and Bute,2020-03-03,100,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-03-10,115.09906396954526,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-03-17,105.31656083589063,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-03-24,37.29366799554275,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-03-31,19.261101846533332,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-04-07,30.26864913784257,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-04-14,34.67440739318527,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-04-21,24.97518996848442,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-04-28,30.870792893188632,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,Argyll and Bute,2020-05-05,32.22611780701771,Scotland,GBR.3.4_1,Unitary District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-03-03,100,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-03-10,99.17285303543986,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-03-17,71.58241259410372,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-03-24,42.273102015365396,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-03-31,34.07238405450993,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-04-07,55.530644351563055,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-04-14,34.07920833903142,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-04-21,52.051869281849086,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-04-28,30.39654232091287,Northern Ireland,GBR.2.2_1,District,perc_change
Between,"Armagh, Banbridge and Craigavon",2020-05-05,41.576677463708016,Northern Ireland,GBR.2.2_1,District,perc_change
Between,Barnsley,2020-03-03,100,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-03-10,102.97484872690703,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-03-17,91.61018359722047,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-03-24,48.12027480505193,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-03-31,23.290699915465613,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-04-07,22.92699110967892,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-04-14,19.01562443125601,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-04-21,23.402355534135115,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-04-28,24.776414450365795,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Barnsley,2020-05-05,25.61439779100354,England,GBR.1.1_1,Metropolitan Borough,perc_change
Between,Bath and North East Somerset,2020-03-03,100,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-03-10,103.002978519685,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-03-17,97.04050380824734,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-03-24,43.7007796856209,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-03-31,27.740635608796087,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-04-07,25.60345035557347,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-04-14,19.337171362684785,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-04-21,22.59024985795377,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-04-28,26.88672946411649,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bath and North East Somerset,2020-05-05,28.957179173463356,England,GBR.1.2_1,Unitary Authority,perc_change
Between,Bedfordshire,2020-03-03,100,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-03-10,102.10779417697802,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-03-17,87.43156243719308,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-03-24,50.21474333558117,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-03-31,29.459563492757425,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-04-07,28.87325286253018,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-04-14,24.465578193151956,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-04-21,27.748764576834027,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-04-28,32.76615016607423,England,GBR.1.3_1,Administrative County,perc_change
Between,Bedfordshire,2020-05-05,34.068881509191115,England,GBR.1.3_1,Administrative County,perc_change
Between,Belfast,2020-03-03,100,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-03-10,96.70637583792802,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-03-17,70.86677928245685,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-03-24,38.740663482283374,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-03-31,27.085145018688056,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-04-07,37.42946906494421,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-04-14,46.402938350719566,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-04-21,44.923855412200346,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-04-28,55.08723523040784,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Belfast,2020-05-05,103.53088819463079,Northern Ireland,GBR.2.3_1,District,perc_change
Between,Birmingham,2020-03-03,100,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-03-10,95.76583642045273,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-03-17,82.12416441516666,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-03-24,41.9334142271655,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-03-31,17.804180439508322,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-04-07,18.288004687654784,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-04-14,16.59889346969575,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-04-21,19.681386680462154,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-04-28,21.610763060630386,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Birmingham,2020-05-05,22.192279835423825,England,GBR.1.4_1,Metropolitan Borough (City),perc_change
Between,Blackburn with Darwen,2020-03-03,100,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-03-10,98.30318204914546,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-03-17,86.45566810065586,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-03-24,43.47216888389448,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-03-31,21.0398178059265,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-04-07,20.477930121686487,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-04-14,18.070972453153093,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-04-21,26.128138682789725,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-04-28,26.369529373489993,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackburn with Darwen,2020-05-05,26.836252198879556,England,GBR.1.5_1,Unitary Authority,perc_change
Between,Blackpool,2020-03-03,100,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-03-10,103.11395696366623,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-03-17,100.68650243944867,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-03-24,46.48516488242144,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-03-31,15.749326949259727,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-04-07,18.150260723877413,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-04-14,18.837467927979155,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-04-21,17.03773328495849,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-04-28,17.205569823847505,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blackpool,2020-05-05,18.716940711681918,England,GBR.1.6_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-03-03,100,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-03-10,95.06181389619623,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-03-17,85.54941884059372,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-03-24,51.47078469933977,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-03-31,31.438893676658537,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-04-07,34.88038298332522,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-04-14,37.18478876053751,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-04-21,44.26401479530188,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-04-28,40.33204323576066,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Blaenau Gwent,2020-05-05,44.40375452843162,Wales,GBR.4.2_1,Unitary Authority,perc_change
Between,Bolton,2020-03-03,100,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-03-10,95.07557192751614,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-03-17,86.73488144913483,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-03-24,43.760818480451505,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-03-31,20.309038225447953,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-04-07,19.92575070610801,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-04-14,18.946671487685656,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-04-21,21.708911990123816,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-04-28,24.19661503805647,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bolton,2020-05-05,25.35406103511858,England,GBR.1.7_1,Metropolitan Borough,perc_change
Between,Bournemouth,2020-03-03,100,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-03-10,96.02394802151967,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-03-17,89.70786218439365,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-03-24,54.074771659696665,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-03-31,38.438969162374306,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-04-07,31.97669148402686,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-04-14,39.53854070966186,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-04-21,40.31230249545503,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-04-28,43.04017703041155,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bournemouth,2020-05-05,40.33746310405354,England,GBR.1.8_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-03-03,100,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-03-10,98.36814069856703,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-03-17,80.45730240554802,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-03-24,40.121362422933686,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-03-31,21.73810317334375,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-04-07,30.05211763004438,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-04-14,26.227816798381475,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-04-21,25.898856981810265,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-04-28,34.746359994160514,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bracknell Forest,2020-05-05,32.77571995512537,England,GBR.1.9_1,Unitary Authority,perc_change
Between,Bradford,2020-03-03,100,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-03-10,101.16194572558332,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-03-17,87.15964450439274,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-03-24,42.577648659959635,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-03-31,19.338930656355803,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-04-07,19.40598821398185,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-04-14,17.41656604942335,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-04-21,21.33104596221476,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-04-28,20.010435335844086,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bradford,2020-05-05,23.58846573076325,England,GBR.1.10_1,Metropolitan Borough (City),perc_change
Between,Bridgend,2020-03-03,100,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-03-10,101.06970815493415,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-03-17,89.01978885234286,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-03-24,47.167411625576655,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-03-31,23.246149855215577,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-04-07,25.786814931715867,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-04-14,20.511540204729844,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-04-21,25.447539745128978,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-04-28,28.399414211221995,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Bridgend,2020-05-05,31.203328141077463,Wales,GBR.4.3_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-03-03,100,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-03-10,101.7494805741151,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-03-17,85.45433969055601,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-03-24,42.42172301868788,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-03-31,24.33065959342969,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-04-07,28.335239943132933,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-04-14,23.495094359641318,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-04-21,27.530550750534942,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-04-28,26.22717810040515,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Brighton and Hove,2020-05-05,27.00696751021996,England,GBR.1.11_1,Unitary Authority,perc_change
Between,Bristol,2020-03-03,100,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-03-10,101.4851192935206,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-03-17,83.2187645033525,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-03-24,40.54337683888435,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-03-31,24.19735040328482,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-04-07,25.646013391276938,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-04-14,20.39101286003916,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-04-21,24.620224998697317,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-04-28,25.118043880253605,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Bristol,2020-05-05,27.712152149498813,England,GBR.1.12_1,Unitary Authority (City),perc_change
Between,Buckinghamshire,2020-03-03,100,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-03-10,104.419410156808,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-03-17,84.05592522997335,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-03-24,45.70429945902082,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-03-31,24.03090406462671,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-04-07,24.581174434471492,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-04-14,22.087993181162815,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-04-21,28.170993061423456,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-04-28,31.792588424349688,England,GBR.1.13_1,Administrative County,perc_change
Between,Buckinghamshire,2020-05-05,30.226391787287415,England,GBR.1.13_1,Administrative County,perc_change
Between,Bury,2020-03-03,100,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-03-10,96.01509351820539,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-03-17,83.99886136172972,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-03-24,38.95222861406203,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-03-31,18.671344137628246,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-04-07,20.240139055662777,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-04-14,16.5507902928652,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-04-21,20.319567976872722,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-04-28,22.810612437879215,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Bury,2020-05-05,22.575169103631836,England,GBR.1.14_1,Metropolitan Borough,perc_change
Between,Caerphilly,2020-03-03,100,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-03-10,100.66501182543102,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-03-17,88.87353358561411,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-03-24,49.44399501586293,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-03-31,25.95409469826242,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-04-07,26.542155217873,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-04-14,22.556205450712298,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-04-21,27.16351016506449,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-04-28,34.076438950492935,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Caerphilly,2020-05-05,34.06040416413202,Wales,GBR.4.4_1,Unitary Authority,perc_change
Between,Calderdale,2020-03-03,100,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-03-10,107.09544535351718,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-03-17,91.60949056880689,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-03-24,47.07119681687481,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-03-31,20.26051912760875,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-04-07,21.455436465294223,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-04-14,19.12159475026777,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-04-21,22.33903394362856,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-04-28,25.04243111467511,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Calderdale,2020-05-05,23.42954501086606,England,GBR.1.15_1,Metropolitan Borough,perc_change
Between,Cambridgeshire,2020-03-03,100,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-03-10,107.53738788148372,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-03-17,87.84575495419533,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-03-24,49.02610071902478,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-03-31,23.504591218609423,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-04-07,26.318711742703776,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-04-14,21.99559855152195,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-04-21,24.71751326065041,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-04-28,27.245064787271232,England,GBR.1.16_1,Administrative County,perc_change
Between,Cambridgeshire,2020-05-05,28.94553805393504,England,GBR.1.16_1,Administrative County,perc_change
Between,Cardiff,2020-03-03,100,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-03-10,103.6459867322922,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-03-17,85.548853444410085,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-03-24,36.35339892977913,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-03-31,17.14577105720601,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-04-07,19.185824876737854,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-04-14,15.573283537658018,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-04-21,18.34360193566718,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-04-28,19.998787786951354,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Cardiff,2020-05-05,22.994805336259887,Wales,GBR.4.5_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-03-03,100,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-03-10,110.06008403306168,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-03-17,89.80290583345263,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-03-24,46.99685691613546,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-03-31,26.13355718876465,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-04-07,28.622147992865354,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-04-14,24.890287184892472,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-04-21,30.485285034226678,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-04-28,29.061211997756537,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Carmarthenshire,2020-05-05,30.205172766001066,Wales,GBR.4.6_1,Unitary Authority,perc_change
Between,Causeway Coast and Glens,2020-03-03,100,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-03-10,97.41889159015878,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-03-17,78.27605236407102,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-03-24,43.746017594765426,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-03-31,33.22611038528688,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-04-07,44.28984679208923,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-04-14,48.55569271863288,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-04-21,152.06215476709016,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-04-28,105.00324246585224,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Causeway Coast and Glens,2020-05-05,37.30243242948073,Northern Ireland,GBR.2.4_1,District,perc_change
Between,Central Bedfordshire,2020-03-03,100,England,GBR.1.17_1,Unitary Authority,perc_change
